Scraped_URL,Real Location,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/chak_shahzad_chak_shahzad_farms_get_a_40_kanal_farm_house_for_sale_in_chak_shahzad_farms-52548478-20291-1.html,"Chak Shahzad Farms, Chak Shahzad",Farm House,PKR80 Crore,-,40 Kanal,For Sale,-,6 days ago,"Chak Shahzad, Islamabad, Islamabad Capital","If you are looking for 40 Kanal property, you've come to the right place. For your next investment, consider the property options in Islamabad which is currently booming. A Farm House in Chak Shahzad Farms comes with many benefits, prime among which is the ease of access to public transport and facilities. A Farm House is readily available in a prime location so don't miss this opportunity. The property is priced at Rs. 800000000 which is great, given its location. Looking for a well-constructed home for your family? This can be the best option for you. You can read the property features below. The Farm House is located close to a mosque and you can hear the call for prayer. Sit back and relax in your very own Jacuzzi. Now you can throw barbeque parties with ease with a dedicated barbeque area that comes with the Farm House. All security concerns are taken into account with the availability of 24/7 security services. You can take control of your health again by hitting the sauna in the building regularly. Your kids can play to their heart's content in the play area adjoining the property. Enjoy the convenience and comfort of broadband internet access. You can get rest of the details by calling us.",,,"Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/i_14_i-14_4_i-14-4_investor_price_brand_new_house_5_marla-53167114-8343-1.html,"I-14/4, I-14",House,PKR2.55 Crore,-,5 Marla,For Sale,-,5 months ago,"I-14, Islamabad, Islamabad Capital",I-14-4 Investor Price Brand New House 5 Marla i-14/4 25*50 5 marla Brand new House beautiful new design ceiling water 24 Hours boor electric 2 meters everything available in this house Open kitchens 5 Beds 5 baths 2 drawing dinning 2kitchens brand New Solid construction View Contact Detail,"Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Waste Disposal, Other Main Features",,"Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Other Community Facilities","Lawn or Garden, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_shah_allah_ditta_beautiful_house-52942392-8424-1.html,"Shah Allah Ditta, Islamabad",House,PKR2.4 Crore,3,5 Marla,For Sale,3,5 months ago,"Shah Allah Ditta, Islamabad, Islamabad Capital","New House In Prime Location Of Shah Allah Ditta Your ideal property type is up for sale, so what are you waiting for. Shah Allah Ditta seems to be an in-demand location as all the buyers and investors are eyeing it. And along with its reasonable Rs. 24000000 price tag, this property option is definitely a keeper. 5 Marla House is available for sale in the best location. Looking for a long-term investment option in Shah Allah Ditta? Here are some options. The House is beautifully designed for a comfortable lifestyle. For booking details, call us on the given numbers.","Built in year: 2020, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features","Bedrooms: 02, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_f_corner_5_marla_double_unit_house-53299887-8527-1.html,"MPCHS - Block F, MPCHS - Multi Gardens",House,PKR2.15 Crore,5,5 Marla,For Sale,4,4 weeks ago,"B-17, Islamabad, Islamabad Capital",corner double unit for double living family house two kitchens four bedrooms 5 bathrooms twoTV launch drawing dinings best opportunity for close relation or two brothers living together separately very close to basic amenities like Park masjid market and School,"Built in year, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features","Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,,,
https://www.zameen.com/Property/islamabad_g-13_14_marla_40x_80_brand_new_house_for_sale_in_g-13_islamabad-53216752-330-1.html,"G-13, Islamabad",House,PKR10.7 Crore,6,14 Marla,For Sale,6,2 weeks ago,"G-13, Islamabad, Islamabad Capital","14 Marla (40x80) Classical Design Brand New House for Sale in G-13 Islamabad Discover a beautifully designed brand new double unit house located in one of Islamabads most prime sectors G-13. This 14 Marla (40x80) masterpiece features a classical elevation, premium finishes, and an ideal layout perfect for two families or a luxurious single-family living experience. Property Features: Size: 14 Marla (40x80) Brand New Classical Design 6 Spacious Bedrooms with attached modern bathrooms 2 Stylish Kitchens with high-quality fittings 2 Drawing/Dining Rooms 2 TV Lounges for comfortable family living Servant Quarter with attached bath Car Porch for 3 to 4 cars Solid construction with imported fixtures and woodwork 2 Rooms on roof for multi purpose water boring plus supply connection available Location Highlights: Prime location in G-13 Islamabad Close to Kashmir Highway, Jogging Track, Main Double Road, Park, Market, and Masjid Wide streets and peaceful neighborhood Ideal for living or investment Demand: Rs. 10.7 Crore (Negotiable) For More Details & Visit: Property Empire G-13/2 Mughal Market, Islamabad Contact: View Contact Detail","Built in year: 2025, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/g_15_zarkon_heights_1177_square_feet_flat_for_sale_in_zarkon_heights_islamabad-53259906-10169-1.html,"Zarkon Heights, G-15",Flat,PKR1.7 Crore,2,4.8 Marla,For Sale,2,5 months ago,"G-15, Islamabad, Islamabad Capital","Flat for Sale Zarkoon Heights, Tower D (5th Floor) Location: Zarkoon Heights, G-15 Islamabad Size: 1177 Sq. Ft. 2 Bedrooms | 2 Baths | Lounge | Kitchen 5th Floor Tower D | Scenic View Designated Parking | Secure Gated Community Ideal for Living or Investment Demand: 1.70 Crore","Built in year: 2023, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 2, Floors in Building: 2, Service Elevators in Building, Other Main Features","Bedrooms: 02, Bathrooms: 02, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/g_13_g-13_2_7_marla_beautiful_house_for_sale_in_g-13_2_islamabad-53230807-3338-1.html,"G-13/2, G-13",House,PKR5.6 Crore,4,7 Marla,For Sale,4,5 months ago,"G-13, Islamabad, Islamabad Capital","4 Bedrooms | 4 Bathrooms 2 TV Lounges 2 Drawing & Dining Rooms 2 Kitchens Servant Quarter Green Lawn | Double Road Water Boring + Supply Electricity & Gas Meter Installed Prime Location: Near Kashmir Highway, schools, parks, hospitals, markets & masjid. Contact now for more details!","Built in year: 2023, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_b_5_kanal_block_b_furnished_farm_house_available_for_sale-53116696-8314-1.html,"Gulberg Greens - Block B, Gulberg Greens",Farm House,PKR31.5 Crore,6,5 Kanal,For Sale,10,3 weeks ago,"Gulberg, Islamabad, Islamabad Capital",5 kanal furnished farm house available for sale Block B More options available in different block Different categories constructed farm house available for sale swimming pool with cinepex available Farm house plots options available,"Built in year: 2024, Parking Spaces: 10, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 13, Bathrooms: 16, Servant Quarters: 4, Drawing Room, Dining Room, Kitchens: 3, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 4, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_g_naval_incorage_block_g_marla_5_houses_available_for_sale-53162063-9158-1.html,"Naval Anchorage - Block G, Naval Anchorage",House,PKR2.55 Crore,6,5 Marla,For Sale,4,2 days ago,"Naval Anchorage, Islamabad, Islamabad Capital",G block 5 marla plots and houses available for sale more options available in different blocks,"Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/simly_dam_road_kazani_resorts_beautiful_resort_near_simly_dam_for_sale-53336925-21060-1.html,"Kazani Resorts, Simly Dam Road",House,PKR6.3 Crore,3,1 Kanal,For Sale,3,5 months ago,"Simly Dam Road, Islamabad, Islamabad Capital","Plot Size: 1 Kanal. Covered Area: 2,500 Sq Ft Bedrooms: 3 Daily Rental: 65,000/- Per Night. Contact Now For Any Further Details And The Visit.","Built in year: 2025, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_centrally_located_prime_location_house_available_in_top_city_1_-_block_a_for_sale-53134128-9231-1.html,"Top City 1 - Block A, Top City 1",House,PKR4.49 Crore,4,10 Marla,For Sale,4,1 week ago,"Top City 1, Islamabad, Islamabad Capital","Block A street no 6 House For Sale size. 10 marla Demand 449 lac Looking for the most trusted 10 Marla options. Here is something to consider. If you are looking to buy the best House in the prime locality in Islamabad, we can help! This comfortable property is available for sale. The right property for you in Top City 1 - Block A is right within your reach. The Islamabad is a good choice for your next chapter in life. Make this ideal property yours at a bargain price of Rs. 44900000. Features of property as follow. A central heating system in the House is convenient for everyone to operate. Rising temperatures can be detrimental to health but indoors you can stay safe with central air-conditioning that is part of the House. Having a community swimming pool is an amenity that one can't deny. Differently-abled people will find this House easy to navigate, as it is developed to incorporate their needs. Double Glazed windows are a perfect solution to outside noise. Your personal space can stay personal with a powder room in the home. In hardly a few minutes by walk, you can find a mosque near the House. We are just a phone call away, contact us now!","Built in year: 2020, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_top_city_1_full_furnished_apartment_for_sale_coming_rent_55000-53156381-1383-1.html,"Top City 1, Islamabad",Flat,PKR75 Lakh,1,2.2 Marla,For Sale,1,3 months ago,"Top City 1, Islamabad, Islamabad Capital","Full Furnished Apartment Available at best Market rate. Top City Main commercial Project: City Tower coming Rent 55000/ monthly 1 Bed 2 Bad 3 Bed Apartments Available in Top City mumtaz city All categories Plots Available at Top city in best Market Rates. Kanal 10 Marla 5 Marla Corner, Parkface Commercial and Residential Briqs Developer And Marketing Offer A Prime Location Residential Plot In Top City 1 Islamabad 5 Marla 10 Marla and Kanal Also Commercial in All Catergries. The ideal location of TopCity-1 near Kashmir Highway, is one of its most attractive features. Although the housing society is located at a 20-minute drive from downtown G 11 Markaz Islamabad, it can be easily accessed through Kashmir Highway, Lahore and Islamabad Motorways and Grand Trunk Road. The new Islamabad International Airport is also situated at a distance of approximately 3 kilometers from TopCity-1. That means it will take residents just 5 minutes to reach the airport through New Islamabad Airport Road. It is also connected by a grand and an exclusive Interchange making a Loop on Kashmir Highway giving direct access to residents in TopCity-1. The under development public transit metro bus service connects TopCity-1 through two terminals while the International CPEC City is located at a short distance.","Built in year: 2024, Parking Spaces, Flooring, Floor, Floors in Building, Elevators: 1, Furnished",Kitchens: 1,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service",,,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_brand_new_solid_beautiful_house_for_sale-53225727-9231-1.html,"Top City 1 - Block A, Top City 1",House,PKR4.8 Crore,5,10 Marla,For Sale,5,1 week ago,"Top City 1, Islamabad, Islamabad Capital","All categories Plots Available at Top city in best Market Rates. Kanal 10 Marla 5 Marla Corner, Parkface Commercial and Residential Briqs Developer And Marketing Offer A Prime Location Residential Plot In Top City 1 Islamabad 5 Marla 10 Marla and Kanal Also Commercial in All Catergries. The ideal location of TopCity-1 near Kashmir Highway, is one of its most attractive features. Although the housing society is located at a 20-minute drive from downtown G 11 Markaz Islamabad, it can be easily accessed through Kashmir Highway, Lahore and Islamabad Motorways and Grand Trunk Road. The new Islamabad International Airport is also situated at a distance of approximately 3 kilometers from TopCity-1. That means it will take residents just 5 minutes to reach the airport through New Islamabad Airport Road. It is also connected by a grand and an exclusive Interchange making a Loop on Kashmir Highway giving direct access to residents in TopCity-1. The under development public transit metro bus service connects TopCity-1 through two terminals while the International CPEC City is located at a short distance.","Built in year: 2024, Flooring, Floors: 2","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Store Rooms: 1",,"Community Lawn or Garden, Community Gym, First Aid or Medical Centre, Kids Play Area, Mosque, Community Centre",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms)",,,,
https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_g_5_marla_brand_new_and_state_of_art_solid_constructed_house_is_for_sale-53167243-9158-1.html,"Naval Anchorage - Block G, Naval Anchorage",House,PKR2.45 Crore,5,5 Marla,For Sale,4,1 month ago,"Naval Anchorage, Islamabad, Islamabad Capital","On a solid land , an artistically designed and solid constructed house is available for sale","Built in year: 2025, Parking Spaces: 3, Flooring, Electricity Backup, Floors: 3, Furnished","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom",,"Lawn or Garden, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_-_sector_f_classic_design_house_for_sale_in_dha-1_sector_f-52982350-8226-1.html,"DHA Phase 1 - Sector F, DHA Defence Phase 1",House,PKR14 Crore,7,1.1 Kanal,For Sale,7,5 days ago,"DHA Defence, Islamabad, Islamabad Capital","- Triple Story House With Special Proper Basement, Ground & First - Imported Accessories Installed - High Classic Wood Used in Doors - Top Nosh Finishing - Designer House 22 Marla - Solid Construction *****Ground Floor and First Floor******* Bed rooms . 7 Drawing room. 1 Dinning room. 1 Lounges. . . 3. (GF&FF Basement) Kitchens. . . . 3. (GF&FF Basement) Study/ gym. 2 Bathrooms. . . . 8 courtyard. 2 Laundry/utility room. . . 2 Store. . . 2 Terraces. . . 1","Built in year: 2024, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 7, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_a_block_10_marla_house_near_main_markaz-50489685-9231-1.html,"Top City 1 - Block A, Top City 1",House,PKR4.35 Crore,5,10 Marla,For Sale,5,4 months ago,"Top City 1, Islamabad, Islamabad Capital","Top City A block Very ideal Location Brand New double Story A Grade Construction Quality House is available for Sale. This stunning 10 Marla house is a masterpiece of modern architecture, boasting sleek designs, spacious rooms, and top-notch finishes. for more information feel free to contact with us","Built in year: 2024, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_a_block_10_marla_brand_new_house_for_sale-51131724-9231-1.html,"Top City 1 - Block A, Top City 1",House,PKR4.25 Crore,5,10 Marla,For Sale,5,4 months ago,"Top City 1, Islamabad, Islamabad Capital","Top City D block Very ideal Location Brand New double Story A Grade Construction Quality House is available for Sale. This stunning 10 Marla house is a masterpiece of modern architecture, boasting sleek designs, spacious rooms, and top-notch finishes. for more information feel free to contact with us","Built in year: 2024, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_a_block_10_marla_brand_new_house_for_sale-51868017-9231-1.html,"Top City 1 - Block A, Top City 1",House,PKR4 Crore,5,10 Marla,For Sale,5,4 days ago,"Top City 1, Islamabad, Islamabad Capital","Top City A block Very ideal Location Near Park Brand New double Story A Grade Construction Quality House is available for Sale. This stunning 10 Marla house is a masterpiece of modern architecture, boasting sleek designs, spacious rooms, and top-notch finishes. for more information feel free to contact with us","Built in year: 2024, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_a_idyllic_house_available_in_dha_phase_2_-_sector_a_for_sale-53046031-3196-1.html,"DHA Phase 2 - Sector A, DHA Defence Phase 2",House,PKR9.5 Crore,6,1 Kanal,For Sale,6,5 months ago,"DHA Defence, Islamabad, Islamabad Capital",Brandnew cheapest kanal designer house for sale DHA Phase 2 Sector A Kanal Brand New House 6 bedroom Double unit 9.50 crore demand,,"Bedrooms: 6, Bathrooms: 6, Drawing Room, Dining Room, Kitchens: 2, Lounge or Sitting Room",,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service",Security Staff,,,
