Scraped_URL,Real Location,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Community Features,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_beautiful_designer_8_marla_double_story_house_for_sale_sector_n_bahria_enclave_islamabad-53349911-11975-1.html,"Bahria Enclave - Sector N, Bahria Enclave",House,PKR3.3 Crore,5,8 Marla,For Sale,5,1 month ago,"Bahria Town, Islamabad, Islamabad Capital","Beautiful Designer 8 Marla Double story House For Sale Sector N Bahria Enclave Islamabad. (Accomodation). . . * 5 bedrooms with attached washroom. . . * 2 kitchen. . . * 2 car parking space. . . * Drawing and dawning area. * 1 servant quarter with attached washroom. . Charming 5-Bedroom Family Home in a Quiet Neighborhood. . . . . Welcome to your dream home! This beautifully maintained 5-bedroom, 5-bathroom residence is nestled in a serene and friendly neighborhood, perfect for families or those seeking a peaceful retreat. (Key Features). . . Spacious Living Areas: - Enjoy an open-concept living and dining area filled with natural light, perfect for entertaining or cozy family nights. Modern Kitchen: - The well-appointed kitchen features stainless steel appliances, granite countertops, and ample cabinetry, making it a chefs delight. Comfortable Bedrooms: The master suite includes a private bathroom and generous closet space, while the other two bedrooms are perfect for kids, guests, or a home office. Outdoor Oasis: - Step outside to a beautifully landscaped backyard with a patio, ideal for summer barbecues and relaxation. Convenient Location: Close to schools, parks, shopping, and public transport, this home offers both convenience and tranquility. Additional Highlights. . . - Attached garage with additional storage - Energy-efficient windows - Freshly painted interiors Demand 360 lacs","Built in year: 2025, Parking Spaces: 2, Central Air Conditioning, Central Heating, Waste Disposal, Floors: 2","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Store Rooms: 1","Broadband Internet Access, Satellite or Cable TV Ready",Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Maintenance Staff, Security Staff",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_brand_new_5_marla_house_for_sale_prime_sector_n_bahria_enclave-53334076-11975-1.html,"Bahria Enclave - Sector N, Bahria Enclave",House,PKR2.45 Crore,3,5 Marla,For Sale,3,2 months ago,"Bahria Town, Islamabad, Islamabad Capital","Presenting a stunning brand new 5 Marla house in the most beautiful part of Sector N, Bahria Enclave. This meticulously finished property is ready for immediate possession, offering a perfect blend of modern design and spacious living for a discerning family. Property Features: 3 Spacious Bedrooms: All with attached, modern bathrooms. Expansive Living Areas: Features 2 separate drawing and dining areas along with a TV lounge, providing ample space for both family living and elegant entertainment. Convenient Powder Room: A dedicated guest washroom for visitors. Servant Quarters: Includes a servant room with an attached bathroom. Ample Parking: Designated car parking space. Move-In Ready: A brand-new construction with high-quality finishes throughout. Prime Location: Nestled in the peaceful and sought-after Sector N, you are just moments away from the Bahria Enclave Zoo, Beacon House School, Farooq International Hospital, parks, mosques, shopping malls, and commercial areas. Demand: PKR 2.45 Crore Contact us today to schedule a private viewing and for more details.","Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_designer_brand_new_corner_house_for_sale_in_dha_phase_2-53201862-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR13.75 Crore,7,1 Kanal,For Sale,5,5 months ago,"DHA Defence, Islamabad, Islamabad Capital","Beautifully constructed house available for sale in a well-developed and secure housing society. Ideal for families seeking peaceful living with modern facilities, wide roads, parks, and 24/7 security. A perfect investment and dream home opportunity Luxurious designer house with 5 spacious bedrooms now available for sale in a prime location. Built with premium materials and modern architecture, this home offers stylish interiors, wide open spaces, and top-notch finishes. Ideal for families seeking comfort, elegance, and privacy in a secure gated community Accommodation Corner House 5 Masters Bedrooms 5 Attach Designer's Baths with Jacuzzi Install Double Height Lobby With Beautiful Art & Schendle Air's Drawing Room 2 Tv lounge Kitchens with All Accessories install BBQ Space Available Modern Elevation Huge Car Parking Lawn Available Servant Room with Attach Bath Visit Any Time Direct Deal With Seller We have Multiple Options of Houses in DHA & Bahria (ISB/RWP) More Details on Call/Whatsapp For more detaisl feel free to Contact at View Contact Detail (M. Shahrukh)","Built in year: 2025, Parking Spaces, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal, Other Main Features","Bedrooms: 5, Bathrooms: 6, Servant Quarters, Drawing Room, Kitchens, Store Rooms, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_ideal_1_kanal_house_available_in_dha_defence_phase_2_islamabad-53172641-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR12.2 Crore,6,1 Kanal,For Sale,7,2 months ago,"DHA Defence, Islamabad, Islamabad Capital","Beautifully constructed house available for sale in a well-developed and secure housing society. Ideal for families seeking peaceful living with modern facilities, wide roads, parks, and 24/7 security. A perfect investment and dream home opportunity Luxurious designer house with 5 spacious bedrooms now available for sale in a prime location. Built with premium materials and modern architecture, this home offers stylish interiors, wide open spaces, and top-notch finishes. Ideal for families seeking comfort, elegance, and privacy in a secure gated community Accommodation 6 Masters Bedrooms 6 Attach Designer's Baths Beautiful Art & Schendle Air's Drawing Room Dining Table 2 Tv lounge Kitchens with All Accessories install BBQ Space Available Modern Elevation 4 Car Parking Lawn Available Servant Room with Attach Bath Visit Any Time Direct Deal With Seller We have Multiple Options of Houses in DHA & Bahria (ISB/RWP) More Details on Call/Whatsapp For more detaisl feel free to Contact on View Contact Detail (M. Shahrukh)","Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 6, Bathrooms: 6, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Store Rooms, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/islamabad_d-12_beutifull_brend_new_house_for_sale-53255303-160-1.html,"D-12, Islamabad",House,PKR11 Crore,6,8 Marla,For Sale,6,5 days ago,"D-12, Islamabad, Islamabad Capital",NEAT AND CLEAN HOUSE FOR SALE REASONABLE PRICE IDEAL LOTION ALL FACILITIES AVAILABLE FOR FURTHER DETAILS CONTACT US,"Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",Security Staff,,,
https://www.zameen.com/Property/islamabad_d-12_beutifull_brend_new_house_for_sale-53255432-160-1.html,"D-12, Islamabad",House,PKR6.75 Crore,3,4 Marla,For Sale,3,5 days ago,"D-12, Islamabad, Islamabad Capital",NEAT AND CLEAN HOUSE FOR SALE REASONABLE PRICE IDEAL LOTION ALL FACILITIES AVAILABLE FOR FURTHER DETAILS CONTACT US,"Built in year: 2025, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 3, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",,,,
https://www.zameen.com/Property/islamabad_d-12_brend_new_house_for_sale-53255736-160-1.html,"D-12, Islamabad",House,PKR5.5 Crore,5,5 Marla,For Sale,4,5 days ago,"D-12, Islamabad, Islamabad Capital",NEAT AND CLEAN HOUSE FOR SALE REASONABLE PRICE IDEAL LOCTION ALL FACILITIES AVAILABLE FOR FURTHER DITAILS CONTACT US,"Built in year: 2025, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Other Facilities",,,
https://www.zameen.com/Property/islamabad_d-12_beutifull_brand_new_house_for_sale-53284650-160-1.html,"D-12, Islamabad",House,PKR13 Crore,6,10 Marla,For Sale,6,1 day ago,"D-12, Islamabad, Islamabad Capital",NEAT AND CLEAN BRAND NEW HOUSE REASONABLE PRICE IDEAL LOCTION ALL FACILITIES AVAILABLE FOR FURTHER DETAILS CONTACT US,"Built in year: 2025, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/bahria_town_bahria_enclave_1_kanal_designer_house_for_sale_in_bahria_enclave_islamabad_sector_c_main_boulevard_margalla_facing-53310496-1705-1.html,"Bahria Enclave, Bahria Town",House,PKR12.45 Crore,6,1 Kanal,For Sale,6,1 week ago,"Bahria Town, Islamabad, Islamabad Capital","1 Kanal Designer House for Sale in Bahria Enclave Islamabad Sector C (Main Boulevard, Margalla Facing) This beautifully designed designer house features A+ construction quality with a modern and unique architectural touch. Property Features: 5 spacious bedrooms 2 modern kitchens Elegant drawing room Stylish TV lounge Premium fittings and finishing Located on Main Boulevard, Margalla Facing Demand: 12 Crore 45 Lakh (Negotiable) Perfect choice for those looking for a luxury lifestyle in a prime location.","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities",Other Healthcare and Recreation Facilities,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_elegant_10_marla_designer_house_for_sale_sector_c1_bahria_enclave_islamabad-53141016-11987-1.html,"Bahria Enclave - Sector C1, Bahria Enclave",House,PKR5.95 Crore,6,10 Marla,For Sale,5,1 week ago,"Bahria Town, Islamabad, Islamabad Capital","Elegant 10 Marla Designer House For Sale Sector C1, Bahria Enclave Islamabad Discover Luxury Living In This Beautifully Crafted A+ Construction Designer House, Ideally Located In The Heart Of Bahria Enclave. Property Features: 5 Spacious Luxury Bedrooms With Attached Modern Bathrooms 2 Stylish TV Lounges Designed For Comfort And Entertainment 1 Stunning Open American Kitchen With Premium Fittings Elegant Drawing Room Servant Room With Attached Bath Car Porch With Ample Space Additional Highlights: Solid And Durable Construction Sun-Facing House Ensuring Natural Light And Warmth Prime Location Walking Distance To Park, Masjid, Filtration Plant, And Commercial Area This Home Offers The Perfect Blend Of Comfort, Style, And Convenience Making It An Ideal Choice For Families Seeking A Modern Lifestyle. For More Details And Site Visit, Please Contact Us Today.","Built in year: 2025, Parking Spaces: 3, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/bahria_town_bahria_enclave_10_marla_brand_new_house_for_sale_in_bahria_enclave_islamabad-53331666-1705-1.html,"Bahria Enclave, Bahria Town",House,PKR4.5 Crore,6,10 Marla,For Sale,5,5 months ago,"Bahria Town, Islamabad, Islamabad Capital","10 Marla Brand New House for Sale in Bahria Enclave Islamabad A beautifully designed brand new 10 Marla house is available for sale in Bahria Enclave Islamabad. This elegant home offers 5 luxury bedrooms with attached bathrooms, 2 spacious TV lounges, and 2 modern open kitchens. It also features a stylish drawing room, a servant room, and a car porch. The house is built with premium materials and showcases excellent construction quality with an aesthetic and contemporary design. Location: Bahria Enclave, Islamabad Plot Size: 10 Marla Demand: 4.50 Crore This is a perfect option for families looking for a luxurious lifestyle in one of Islamabads most sought-after housing societies.","Built in year: 2024, Parking Spaces: 3, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Powder Room",,,,,,,,
https://www.zameen.com/Property/bahria_town_bahria_enclave_5_marla_brand_new_house_for_sale_in_bahria_enclave_islamabad-53331671-1705-1.html,"Bahria Enclave, Bahria Town",House,PKR2.65 Crore,3,5 Marla,For Sale,3,3 months ago,"Bahria Town, Islamabad, Islamabad Capital","5 Marla Brand New House for Sale in Bahria Enclave Islamabad A beautifully constructed brand new 5 Marla house is available for sale in Bahria Enclave Islamabad. This modern home features 3 stylish bedrooms with attached bathrooms, 2 TV lounges, open kitchens a drawing room, servant room, and a car porch. Built with high-quality materials and excellent finishing, this house offers both comfort and elegance in one of the most desirable locations of Islamabad. Location: Bahria Enclave, Islamabad Plot Size: 5 Marla Demand: 2.65 Crore Ideal choice for a small family looking for a modern lifestyle in a peaceful environment.","Built in year: 2025, Parking Spaces: 1, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Powder Room",,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,"Security Staff, Other Facilities",,,
https://www.zameen.com/Property/islamabad_f-11_renovated_apartment_for_sale_in_f-11_islamabad-52104492-163-1.html,"F-11, Islamabad",Flat,PKR3.15 Crore,2,7.1 Marla,For Sale,2,3 weeks ago,"F-11, Islamabad, Islamabad Capital","The apartment on 1600 square feet, recently renovated lavish painted detailed finishing, Private quiet 2-bedroom plus bathroom, Grand open tv lounge and expensive sitting area, Daily source kitchen with wooden cabinets, Privacy and daily convince located in F-11 Islamabad Well maintained building 24-hour security, reserved car parking and power backup in the building. Close to park and schools steps to F-11 markaz. Specializes in buying selling renting finest luxury real estate in Islamabad. Experience most desirable properties We will counsel you on how to invest in a precise way. Which gives you an outstanding return in terms of profit, commercial & residential property, house & apartment in Islamabad. CDA sector G-5, F-6, F-7, F-8, F-10, F-11, E-11, D-12, architecture, design more. Contact us for features Saad Associate Keeping promises is our priority","Built in year: 2, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor, Floors in Building: 6, Elevators: 3, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 2, Bathrooms: 2, Servant Quarters, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Pets Allowed, Other Facilities",,,
https://www.zameen.com/Property/gulberg_gulberg_greens_3_bedroom_attached_bathroom_flat_available_for_sale-53302781-8312-1.html,"Gulberg Greens, Gulberg",Flat,PKR2.15 Crore,3,5.5 Marla,For Sale,3,6 days ago,"Gulberg, Islamabad, Islamabad Capital",4 th floor 3 bed attached bathroom Samma star tower 3 Fully furnished apartment for sale Front facing. All amenities available on walking distance,"Built in year: 2015, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_d-17_2100_sq_ft_beautiful_house_available_for_sale_in_d-17-53313196-737-1.html,"D-17, Islamabad",House,PKR4.15 Crore,-,9.3 Marla,For Sale,-,1 week ago,"D-17, Islamabad, Islamabad Capital","2100 sq ft house available for sale in D-17 IN CDA SECTOR NEWLY CONSTRUCTED, MARKET AT WALKING DISTANCE. A+ MATERIAL USED IN CONSTRUCTION, LAVISH FINISHING FILLING EVERY INCH WITH LUXURY. 5 BED ROOMS 2 DINING ROOM 2 DRAWING ROOM 2 LOUNGE 2 KITCHEN ROOFTOP SITTING AREA WITH BBQ AREA, PERFECT HOME FOR LIVING",,"Bedrooms: 5, Bathrooms: 5, Drawing Room, Dining Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre",,,,
https://www.zameen.com/Property/islamabad_i-10_affordable_house_of_6_marla_is_available_for_sale-52911615-173-1.html,"I-10, Islamabad",House,PKR4.7 Crore,4,6 Marla,For Sale,4,4 months ago,"I-10, Islamabad, Islamabad Capital","25x60 House Available Sale* (I-10) : : I-10 Islamabad. : 25x60.6Marla : 4 : 4 TV Lounge: 2 Drawing Dinning: 2 : 2 Servant Room + Bath Carporch : Electricity Gas Water Boring No Water Issue Nearby Mosque Nearby Market Nearby School Park DEMAND: Rs. 4, 80, 00, 000/- : GHAKKHAR REAL ESTATE","Double Glazed Windows, Central Air Conditioning, Central Heating, Waste Disposal","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_b-17_fully_furnished_house_available_for_sale-53322172-616-1.html,"B-17, Islamabad",House,PKR2.5 Crore,4,5 Marla,For Sale,4,4 months ago,"B-17, Islamabad, Islamabad Capital",Fully Furnished House Available For Sale 4 Bedroom 4 Washroom Tv Lounge Kitchen Brand New,"Built in year, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Waste Disposal, Other Main Features, Furnished","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_house_for_sale_dha_2_islamabad-53349893-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR12 Crore,6,1 Kanal,For Sale,6,5 months ago,"DHA Defence, Islamabad, Islamabad Capital",Luxury 1 kanal house available for Sale DHA 2 Islamabad Sector A Prime location 6 bed double unit Basement Drawing dining TV lounge Electricity's meter 2,Parking Spaces: 2,"Bedrooms: 6, Bathrooms: 6, Servant Quarters: 2, Kitchens: 2",,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Kids Play Area, Mosque","Security Staff, Other Facilities",,,
